24110330.0,21550270.0,14277850.0,143.02,143.69,144.88,143.5,144.79,145.3,142.41,142.72,143.1,144.18
28510370.0,27684310.0,35055820.0,367.85,365.12,360.08,370.47,367.36,365.98,363.64,363.91,360.0,373.85
51314210.0,34380630.0,48155850.0,364.41,360.7,365.0,365.32,365.0,368.79,353.02,357.57,358.52,361.78
20670830.0,20182050.0,16365720.0,191.78,189.69,191.78,192.43,192.55,191.8,190.17,189.69,189.93,191.61
20543190.0,21654750.0,35738280.0,200.85,198.68,200.32,201.0,200.74,202.85,198.44,198.18,199.23,198.87
19354440.0,25568350.0,25686350.0,106.0,105.47,106.48,106.19,106.25,107.07,105.06,104.89,105.9,107.68
32345430.0,35454230.0,43607120.0,105.25,105.93,106.34,107.29,107.65,106.5,105.21,105.14,105.19,106.13
27942430.0,23141260.0,28053230.0,187.74,186.55,184.99,190.37,187.4,186.22,187.65,185.22,183.67,188.59
25129510.0,29422610.0,24358920.0,175.11,175.11,174.66,175.38,176.1,176.24,174.27,173.14,174.33,173.97
35850010.0,29608390.0,24587490.0,113.16,113.69,113.0,113.8,114.64,113.18,111.8,113.43,112.34,113.05
15957630.0,25897340.0,26066130.0,204.1,207.86,205.86,205.72,208.55,207.19,203.32,203.53,205.06,209.01
53142590.0,61681250.0,76562170.0,112.49,110.23,110.15,112.78,112.34,111.88,110.04,109.13,107.36,109.27
33449100.0,28236270.0,31380450.0,316.77,316.14,323.5,323.44,318.71,324.24,315.63,313.09,316.5,317.94
43218350.0,58279570.0,49793750.0,115.93,116.58,111.79,116.53,116.89,114.21,114.42,114.86,111.76,116.41
17117710.0,17290900.0,23294040.0,143.5,142.44,141.22,143.95,142.68,142.92,143.18,141.85,141.16,144.53
33507770.0,31961120.0,28540490.0,227.96,230.78,230.05,228.41,232.35,233.47,220.58,226.73,229.78,223.77
22941650.0,38158410.0,26784530.0,131.35,130.54,129.13,132.22,132.09,130.5,131.22,130.45,128.9,132.42
23129400.0,19966590.0,15228270.0,188.77,186.35,188.38,188.84,188.5,188.88,186.21,185.76,186.78,188.58
27052000.0,31306390.0,31087330.0,177.3,178.61,179.37,177.78,179.58,180.1,176.6,177.41,178.25,177.04
69639900.0,42832890.0,33400950.0,121.5,122.6,122.32,122.57,122.64,122.57,117.52,120.91,121.71,114.64
32130360.0,24518850.0,31686450.0,177.96,175.48,174.94,180.0,177.12,175.85,177.39,175.07,174.27,181.72
23793830.0,31644240.0,28204640.0,168.99,172.4,174.65,170.66,173.94,175.57,168.42,170.34,172.85,169.43
36192150.0,31851180.0,34240470.0,93.98,96.4,96.31,96.38,96.5,96.9,93.32,94.55,95.92,96.76
28157630.0,48846060.0,23637310.0,160.11,158.47,158.99,160.5,160.97,159.4,158.0,158.0,158.09,158.73
27316740.0,31110640.0,20899720.0,203.17,198.68,200.29,204.49,199.5,201.57,200.65,197.05,199.57,202.73
41208710.0,34908610.0,26339500.0,197.42,200.4,201.9,198.85,201.68,205.34,192.77,196.66,201.75,185.72
20254650.0,38399530.0,33449100.0,317.75,319.25,316.77,322.35,321.15,323.44,317.21,316.47,315.63,323.34
24755470.0,20755140.0,19238480.0,173.87,174.67,175.94,174.44,175.49,176.0,172.02,173.94,174.54,172.91
54145930.0,51467440.0,68171940.0,160.29,163.09,154.83,161.0,163.4,163.72,155.03,159.07,154.0,156.41
34320200.0,28001190.0,29271890.0,284.73,285.08,281.8,289.67,285.83,284.54,283.89,278.2,279.95,293.80
22727370.0,27308200.0,23524830.0,191.09,191.64,189.83,194.46,191.68,190.08,191.05,188.38,188.54,195.35
34154130.0,43496400.0,49897100.0,315.31,304.3,320.93,319.64,313.49,322.68,313.63,302.22,308.29,321.45
21081620.0,28769220.0,30555900.0,115.85,115.8,116.65,116.51,116.33,117.2,115.75,114.76,115.43,116.61
53812480.0,39281290.0,32788640.0,284.69,287.38,282.4,286.95,288.2,286.33,276.86,282.35,280.63,276.93
41464880.0,39824200.0,36778560.0,167.25,173.68,168.07,170.02,175.15,173.1,165.19,166.92,166.44,167.78
21162560.0,21007650.0,15957630.0,210.16,208.5,204.1,210.45,209.32,205.72,207.2,206.66,203.32,205.70
40653460.0,30521720.0,35217270.0,316.7,311.64,310.6,317.57,317.07,312.67,312.17,311.15,308.25,311.34
41438280.0,51368540.0,32395870.0,174.51,177.25,177.3,174.95,177.3,179.44,170.53,173.2,176.82,171.51
48032600.0,40323020.0,49979700.0,95.02,94.19,93.79,96.85,94.5,94.72,94.61,93.01,92.59,98.12
37425640.0,38116290.0,41464880.0,167.88,167.81,167.25,168.94,171.75,170.02,164.47,166.9,165.19,168.39
71882770.0,84188210.0,100423300.0,236.36,228.08,247.18,247.69,228.5,251.83,234.3,212.61,228.0,245.52
46271660.0,60547340.0,46725710.0,188.39,193.9,191.63,191.97,194.48,197.18,186.9,185.93,191.45,193.53
20783460.0,14198660.0,19998050.0,144.09,143.92,144.47,144.3,144.16,144.6,143.27,143.31,143.38,146.58
56293490.0,38258300.0,35074380.0,99.68,98.67,97.22,100.73,99.74,98.09,98.64,98.11,96.84,100.35
28331540.0,33674960.0,36396590.0,162.62,165.67,166.84,165.42,166.33,166.92,162.41,161.22,164.09,164.22
28802550.0,30280450.0,39494770.0,218.93,221.16,220.42,222.99,221.83,222.88,216.76,217.27,216.84,221.19
17426160.0,16543880.0,13954810.0,185.42,185.26,187.79,188.43,186.41,187.95,185.2,184.28,183.54,190.58
30148360.0,33770220.0,38018910.0,104.81,106.05,104.41,105.84,106.07,106.15,104.77,104.0,104.41,105.87
26178840.0,26560420.0,37322930.0,110.23,109.51,110.42,110.98,110.73,112.19,109.2,109.42,110.27,108.54
25763840.0,45547590.0,31154910.0,109.72,108.65,104.89,109.9,110.42,107.79,108.88,108.6,104.88,109.99
39075250.0,41438280.0,51368540.0,172.0,174.51,177.25,172.0,174.95,177.3,170.06,170.53,173.2,167.96
25649240.0,20490090.0,33538550.0,187.25,186.35,185.14,188.35,187.2,186.33,184.94,185.73,183.45,184.92
35617230.0,27850370.0,28331540.0,164.0,164.12,162.62,164.33,165.73,165.42,160.63,163.37,162.41,165.26
42287640.0,50943120.0,31003380.0,195.34,190.02,186.23,197.69,196.33,189.49,190.78,189.81,184.73,188.74
45870130.0,37190500.0,40814360.0,95.0,95.42,96.47,96.84,96.04,96.71,94.08,94.28,95.4,96.60
49046150.0,49687870.0,70722000.0,100.55,98.97,98.55,100.69,99.06,99.11,98.84,97.34,96.76,97.39
19090050.0,23243160.0,22727370.0,194.79,193.25,191.09,196.37,196.5,194.46,193.14,193.15,191.05,197
16916650.0,21175670.0,17633730.0,157.23,156.91,156.29,157.83,157.55,157.42,156.78,155.27,156.2,163.05
32230590.0,50901380.0,34117030.0,106.57,107.71,107.12,107.68,107.81,108.87,106.16,104.08,106.55,109.99
19620520.0,32931110.0,38313330.0,175.24,177.32,178.65,176.8,177.47,179.12,174.94,173.66,177.62,171.27
36792100.0,31396130.0,66028640.0,113.87,115.39,114.31,115.21,115.86,115.7,113.45,114.1,113.31,113.54
37322930.0,25820460.0,25763840.0,110.42,108.78,109.72,112.19,110.0,109.9,110.27,108.2,108.88,109.81
19977160.0,24308210.0,23583810.0,117.25,118.18,117.33,117.76,118.21,117.84,113.8,117.45,116.78,117.06
33690660.0,40113790.0,50908540.0,172.05,172.36,169.79,174.26,174.82,173.09,171.42,171.77,169.0,171.07
40529120.0,42223820.0,50721830.0,268.7,262.74,270.8,270.07,267.37,271.7,264.7,261.23,259.0,273.25
30280450.0,39494770.0,52902320.0,221.16,220.42,214.52,221.83,222.88,219.5,217.27,216.84,212.32,222.15
38158410.0,26784530.0,24460160.0,130.54,129.13,128.31,132.09,130.5,129.19,130.45,128.9,128.16,132.04
57668360.0,55548830.0,32426420.0,300.95,297.26,318.62,302.53,304.18,320.45,286.13,289.23,310.5,292.65
24587490.0,29800240.0,52411070.0,113.0,111.64,114.42,113.18,113.39,114.79,112.34,111.55,111.55,113.95
25864510.0,24592460.0,23389530.0,207.7,207.36,207.28,210.95,209.1,209.78,207.7,206.67,207.2,209.75
22389660.0,22224400.0,20940020.0,171.39,170.1,171.05,172.48,171.0,171.21,169.92,169.7,169.25,170.80
25361290.0,19088310.0,22481010.0,220.54,220.0,218.55,220.96,220.94,221.5,217.28,218.83,217.14,223.97
27948160.0,23714690.0,36529740.0,178.92,180.2,179.8,180.59,182.14,180.54,177.91,178.62,177.81,177.38
24100150.0,19977160.0,24308210.0,116.86,117.25,118.18,117.38,117.76,118.21,116.33,113.8,117.45,116.60
25396100.0,33408050.0,62317430.0,208.0,207.03,200.58,209.25,208.74,208.38,207.07,205.48,200.35,207.11
32644590.0,40613260.0,60800480.0,166.96,166.11,163.25,168.98,169.0,166.15,165.93,164.56,160.23,171.25
62800770.0,84757780.0,54507300.0,110.27,113.76,111.65,113.28,114.02,112.56,109.9,109.77,110.32,114.21
40113790.0,50908540.0,40382890.0,172.36,169.79,163.05,174.82,173.09,167.54,171.77,169.0,162.88,171.85
24129630.0,32361930.0,30790930.0,110.31,110.08,108.53,111.72,110.51,110.25,109.7,109.46,108.11,110.88
61681250.0,76562170.0,56111590.0,110.23,110.15,112.03,112.34,111.88,114.53,109.13,107.36,112.0,110.37
20182050.0,16365720.0,15515000.0,189.69,191.78,189.75,192.55,191.8,191.87,189.69,189.93,189.2,191.44
36340670.0,35850010.0,29608390.0,112.46,113.16,113.69,113.37,113.8,114.64,111.8,111.8,113.43,112.52
25184090.0,30912260.0,26639930.0,108.58,106.96,107.59,108.7,109.43,107.69,107.18,106.86,106.18,105.26
23040480.0,24413480.0,41990210.0,236.39,234.9,232.95,237.65,238.13,237.64,234.88,234.67,232.31,234.37
46717770.0,48702200.0,52033100.0,111.74,110.63,109.88,111.77,111.74,111.37,109.41,109.77,109.07,109.50
21480120.0,16859020.0,18069930.0,192.42,191.39,191.35,192.88,192.61,191.97,190.44,191.15,190.21,190.80
54149930.0,40558490.0,40485010.0,324.45,312.6,310.06,327.85,318.4,311.77,321.38,312.19,304.88,323.87
30483120.0,28449940.0,32018540.0,153.08,150.27,150.85,155.88,153.39,151.27,153.0,150.05,149.22,155.86
39194720.0,37418910.0,34121240.0,220.95,221.85,226.23,221.85,225.37,227.35,216.47,220.71,221.3,223.85
13909560.0,14991570.0,18355210.0,208.89,207.67,208.46,209.24,209.15,208.91,206.73,207.17,207.29,207.74
63712340.0,37080720.0,43218350.0,115.66,116.25,115.93,116.49,116.54,116.53,113.72,115.44,114.42,113.45
21466370.0,25111310.0,17170490.0,150.58,149.99,151.5,152.44,150.44,151.74,149.9,148.88,150.19,152.74
24358920.0,24332120.0,34770480.0,174.66,173.91,172.37,176.24,175.25,174.99,174.33,173.6,171.72,175.88
39763300.0,32226670.0,44289650.0,220.0,224.8,218.07,220.79,226.42,223.71,217.02,222.86,217.73,219.90
29334630.0,31464170.0,32191070.0,180.32,182.59,180.29,180.52,183.5,182.39,177.81,179.24,180.21,178.65
23724430.0,21337310.0,27756760.0,116.8,116.74,115.8,117.4,117.5,117.38,116.78,116.68,115.75,116.29
18220420.0,47800590.0,21513990.0,198.54,198.8,200.37,200.16,200.85,200.61,198.17,198.15,198.03,195.57
44223040.0,76183460.0,28641180.0,90.0,92.72,93.48,91.67,92.78,93.57,90.0,89.47,92.46,93.88
42288790.0,44282560.0,53920550.0,95.92,94.29,93.13,96.35,95.94,95.7,94.1,93.93,93.04,93.70
25682700.0,30149410.0,35034410.0,216.8,218.1,213.44,217.19,219.18,217.95,214.03,215.11,213.16,215.05
27413060.0,25737560.0,27953810.0,175.69,174.28,174.32,177.75,175.15,174.91,173.97,172.89,172.92,175.53
46315620.0,46418230.0,45870130.0,96.52,95.86,95.0,96.92,97.33,96.84,93.69,95.19,94.08,95.01
46026600.0,36884490.0,33136130.0,102.37,100.58,100.51,103.75,101.71,100.89,101.37,100.45,99.64,101.87
20495340.0,26320740.0,32417410.0,122.14,121.67,120.42,122.35,122.44,122.1,121.6,121.6,120.28,121.63
19966590.0,15228270.0,18383080.0,186.35,188.38,188.0,188.5,188.88,189.27,185.76,186.78,186.91,188.15
24413480.0,41990210.0,28962980.0,234.9,232.95,227.93,238.13,237.64,230.44,234.67,232.31,227.3,235.32
29024690.0,28575800.0,32081110.0,279.8,279.57,277.0,281.9,281.77,280.79,279.12,278.8,276.98,280.02
46594220.0,73991000.0,63712340.0,113.67,112.21,115.66,115.37,114.3,116.49,113.66,111.87,113.72,113.40
104618500.0,64094970.0,71322520.0,255.94,277.39,277.14,270.0,281.22,286.44,248.0,271.86,269.37,277.97
23687350.0,34412090.0,26083030.0,120.0,118.34,119.11,120.5,120.24,119.62,119.71,118.22,118.81,119.78
21329170.0,20912820.0,21535570.0,194.14,193.63,193.07,194.2,194.08,193.94,192.34,191.92,192.36,191.70
25879680.0,24129530.0,23317990.0,97.41,97.17,96.75,97.67,97.7,97.65,96.84,97.12,96.73,98.79
23735080.0,18966120.0,19974430.0,258.74,256.77,257.05,260.35,257.49,258.19,258.11,255.37,256.32,260.14
17595210.0,20191840.0,17897140.0,202.45,203.31,201.85,204.0,204.39,203.73,202.2,201.71,201.56,205.21
28865310.0,25668330.0,17524150.0,199.54,199.46,198.58,203.38,201.37,199.85,198.61,198.56,198.01,203.86
17439210.0,21229890.0,21555370.0,139.06,139.37,138.78,139.98,139.77,139.83,138.79,138.6,138.59,139
27468700.0,18503410.0,22409110.0,187.22,187.72,187.6,188.23,188.0,188.75,186.14,186.78,186.87,190.24
31123000.0,23985960.0,24755470.0,175.49,170.32,173.87,179.12,173.07,174.44,175.35,169.5,172.02,180.91
38190550.0,20028450.0,23686890.0,315.36,324.74,324.19,319.75,325.98,326.22,314.61,322.85,323.35,323.62
19046600.0,23639070.0,20393070.0,186.07,186.78,189.01,188.46,187.07,189.53,186.0,185.1,187.86,186.99
111186900.0,62080160.0,45114590.0,108.73,107.51,102.65,113.03,108.79,105.72,108.6,107.24,102.53,115.57
20686510.0,18131970.0,14244050.0,117.52,116.52,115.59,118.02,117.8,116.52,116.2,116.49,115.59,116.73
19173780.0,25676720.0,15281850.0,140.72,139.41,139.3,141.02,140.75,139.65,140.26,139.03,138.84,139.99
18527000.0,24110330.0,21550270.0,142.9,143.02,143.69,144.75,143.5,144.79,142.9,142.41,142.72,145.06
31087330.0,34260230.0,29512410.0,179.37,176.15,177.9,180.1,179.25,179.39,178.25,175.07,176.14,178.46
67569090.0,40885480.0,25184090.0,102.61,107.01,108.58,105.37,107.03,108.7,102.0,104.82,107.18,102.71
18463850.0,17427570.0,23286380.0,206.83,207.36,204.43,207.76,208.48,207.75,205.12,207.05,203.9,204.30
32728460.0,47507230.0,96197190.0,107.4,107.28,108.91,107.72,107.37,109.52,106.45,105.57,105.81,108.61
47597670.0,33753490.0,43250420.0,166.0,165.38,165.45,167.45,167.53,168.35,159.09,164.39,162.73,156.83
69281360.0,33935720.0,21673390.0,216.42,208.76,208.46,221.37,210.16,210.64,211.3,207.31,208.44,208.43
46286150.0,33962370.0,43293350.0,115.38,115.04,113.84,116.73,116.2,115.92,115.23,114.98,113.75,115.97
24452750.0,20118620.0,21895020.0,153.97,153.42,154.0,154.17,154.43,154.24,152.38,153.33,153.31,153.18
17841920.0,24185530.0,28865310.0,202.83,203.12,199.54,204.94,204.15,203.38,202.34,202.52,198.61,207.48
20762360.0,20769030.0,24487200.0,137.38,136.43,136.23,137.48,137.12,136.75,136.3,136.11,135.98,136.66
45595680.0,75219710.0,32042290.0,93.0,92.91,95.94,93.05,94.66,96.29,91.5,92.65,95.25,93.59
20191840.0,17897140.0,20578020.0,203.31,201.85,199.2,204.39,203.73,201.51,201.71,201.56,198.81,203.30
15281850.0,17048800.0,19578920.0,139.3,138.85,139.25,139.65,139.43,139.36,138.84,138.82,138.64,140.46
75900510.0,71882770.0,84188210.0,250.75,236.36,228.08,258.25,247.69,228.5,244.3,234.3,212.61,258.44
32426420.0,25141490.0,23495990.0,318.62,322.63,320.0,320.45,324.65,324.57,310.5,318.21,320.0,298.18
37378070.0,33690660.0,40113790.0,172.83,172.05,172.36,174.12,174.26,174.82,171.01,171.42,171.77,172.50
25432390.0,33843130.0,41587090.0,315.03,313.17,300.35,318.52,316.5,307.9,313.01,310.32,300.21,319.23
23446340.0,20222210.0,21754600.0,137.08,137.14,135.91,137.44,137.44,136.66,136.7,136.28,135.28,139.79
27581270.0,95584080.0,26388050.0,216.82,220.78,220.24,221.26,221.36,222.28,216.63,217.29,219.15,222.19
29729270.0,23430370.0,22811140.0,223.82,221.0,219.75,226.44,223.75,222.82,223.54,219.76,219.7,225.74
27420550.0,25931710.0,29164190.0,111.36,111.95,110.12,111.51,112.42,111.99,110.33,111.4,110.01,111.79
29800240.0,52411070.0,31048170.0,111.64,114.42,114.35,113.39,114.79,114.94,111.55,111.55,114.0,113.09
20859830.0,17837130.0,23765710.0,150.48,149.2,148.82,151.42,150.13,150.9,149.95,148.67,148.57,150.34
81013970.0,80605870.0,92683030.0,247.51,241.95,264.89,257.61,259.08,279.92,238.4,240.0,252.95,246.67
56544250.0,46893220.0,54794570.0,282.0,295.52,296.44,290.82,299.55,303.4,281.23,291.41,293.13,266.17
38426060.0,48706170.0,37568080.0,172.8,178.54,179.26,176.3,179.78,180.62,172.45,172.66,178.05,176.82
71322520.0,71686210.0,56544250.0,277.14,263.75,282.0,286.44,278.09,290.82,269.37,263.0,281.23,275.43
35644510.0,39194720.0,37418910.0,218.01,220.95,221.85,224.3,221.85,225.37,216.56,216.47,220.71,221.07
16529130.0,17775510.0,20320420.0,141.48,141.91,141.6,141.88,142.38,142.15,140.87,141.05,141.01,141.20
41084070.0,26656630.0,28784550.0,225.46,223.64,222.21,226.35,227.27,224.8,216.05,222.25,220.2,214.45
28949760.0,27526040.0,36192150.0,97.2,96.05,93.98,98.02,96.76,96.38,96.58,95.25,93.32,96.69
39546610.0,26781730.0,30148360.0,106.27,105.58,104.81,107.65,106.0,105.84,106.18,105.28,104.77,108.37
44662320.0,23623970.0,31096240.0,174.24,174.94,179.73,174.95,176.6,180.27,170.26,172.1,176.55,174.24
33136130.0,50303500.0,35131460.0,100.51,97.65,96.86,100.89,100.77,98.23,99.64,97.42,96.65,101.50
23598650.0,28998220.0,24683350.0,171.18,169.97,173.04,171.87,170.32,173.48,170.3,168.38,171.18,170.15
71574560.0,31506890.0,28411740.0,162.61,160.5,160.86,163.96,162.05,161.15,158.77,159.89,158.53,159.65
26356390.0,29706720.0,34154130.0,322.57,323.52,315.31,325.22,324.76,319.64,320.26,318.95,313.63,320.03
23273160.0,27825140.0,38426060.0,177.91,175.21,172.8,178.25,177.74,176.3,176.13,174.52,172.45,175.03
45547590.0,31154910.0,19354440.0,108.65,104.89,106.0,110.42,107.79,106.19,108.6,104.88,105.06,108.99
50721830.0,50455070.0,32470020.0,270.8,250.9,242.8,271.7,263.11,245.7,259.0,249.38,238.97,266.07
23714690.0,36529740.0,29748560.0,180.2,179.8,184.66,182.14,180.54,185.71,178.62,177.81,182.55,178.23
21564890.0,26330070.0,27391950.0,158.23,157.5,157.86,160.0,157.89,159.5,158.02,155.11,156.72,159.98
17618870.0,13909560.0,14991570.0,207.48,208.89,207.67,209.73,209.24,209.15,207.14,206.73,207.17,209.68
28813620.0,27883360.0,36547440.0,204.28,203.46,203.16,207.16,205.14,206.44,203.84,199.67,202.59,210.35
26547490.0,18661340.0,16810390.0,267.48,263.79,261.07,271.0,265.89,263.31,267.3,262.73,260.68,266.92
33829290.0,33009110.0,39483400.0,120.96,121.11,121.85,121.81,121.81,122.69,120.05,120.62,120.18,116.77
26924630.0,35661200.0,45034370.0,152.88,152.5,151.29,153.7,153.97,154.53,151.51,150.86,149.63,150
27207250.0,30480880.0,40653460.0,313.59,311.85,316.7,315.7,315.5,317.57,312.09,309.55,312.17,318.73
18131970.0,14244050.0,26043820.0,116.52,115.59,116.35,117.8,116.52,116.51,116.49,115.59,115.64,116.76
17897140.0,20578020.0,25338630.0,201.85,199.2,200.81,203.73,201.51,201.4,201.56,198.81,198.41,201.75
37080720.0,43218350.0,58279570.0,116.25,115.93,116.58,116.54,116.53,116.89,115.44,114.42,114.86,113.92
53038870.0,33861320.0,66118950.0,364.0,351.34,354.64,372.38,359.46,356.56,362.27,351.15,345.15,360.06
95584080.0,26388050.0,26869880.0,220.78,220.24,218.5,221.36,222.28,219.62,217.29,219.15,215.3,220.79
31639010.0,24817940.0,24900130.0,105.66,105.8,106.62,106.57,106.5,107.44,105.64,105.5,106.29,106.73
33753490.0,43250420.0,40620360.0,165.38,165.45,169.0,167.53,168.35,169.08,164.39,162.73,165.28,160.89
16252850.0,18969700.0,24093300.0,160.42,159.78,157.9,160.71,160.87,160.0,159.6,159.23,157.65,155.98
32690080.0,26219110.0,23766360.0,99.83,100.0,99.56,101.0,100.46,100.0,99.13,99.74,99.34,98.66
34693280.0,20544600.0,26575010.0,174.95,177.81,176.49,175.39,178.82,178.94,172.66,176.88,176.41,165.72
34121240.0,33290830.0,27363960.0,226.23,228.99,228.41,227.35,229.67,229.18,221.3,225.1,226.63,221.30
33316990.0,34806250.0,38063130.0,117.05,118.75,117.99,118.11,118.81,119.41,116.08,116.86,117.75,115.20
32182650.0,26547490.0,18661340.0,270.0,267.48,263.79,270.8,271.0,265.89,264.91,267.3,262.73,268.48
15801370.0,19636390.0,17426160.0,190.71,189.5,185.42,191.28,190.68,188.43,190.18,189.3,185.2,187.88
13046450.0,21341960.0,42747950.0,118.29,119.21,117.33,118.41,119.23,119.35,117.6,117.92,117.12,118.30
23639070.0,20393070.0,26167950.0,186.78,189.01,189.49,187.07,189.53,190.06,185.1,187.86,187.45,188.18
22684000.0,22367480.0,24377170.0,241.16,237.52,234.59,242.2,240.99,237.58,239.62,237.32,234.29,243.18
58279570.0,49793750.0,62800770.0,116.58,111.79,110.27,116.89,114.21,113.28,114.86,111.76,109.9,116.28
19082170.0,21247590.0,24877950.0,145.77,145.52,146.87,146.7,146.07,146.87,145.12,144.61,144.94,146.28
16339690.0,20848660.0,23451420.0,174.68,174.17,174.87,175.42,176.02,175.42,174.5,174.1,173.25,170.57
55204920.0,45970470.0,35987630.0,130.97,129.08,127.74,132.97,129.62,128.57,130.7,128.31,127.35,130.75
34380630.0,48155850.0,53038870.0,360.7,365.0,364.0,365.0,368.79,372.38,357.57,358.52,362.27,353.63
24460850.0,30877540.0,27553750.0,95.7,94.6,95.39,96.5,95.66,95.4,95.62,94.37,94.46,96.68
22527690.0,24100150.0,19977160.0,116.81,116.86,117.25,116.91,117.38,117.76,116.28,116.33,113.8,117.65
36054570.0,31384720.0,32644590.0,172.86,167.41,166.96,175.08,171.66,168.98,172.35,167.28,165.93,174.24
26148590.0,39017490.0,23527660.0,185.8,184.85,183.9,188.39,187.33,184.1,185.79,183.74,182.56,186.53
72187710.0,64782910.0,21144040.0,145.74,155.19,155.25,146.09,155.19,155.54,142.51,146.02,154.4,146.59
34117030.0,57097740.0,59118740.0,107.12,111.09,109.88,108.87,111.09,111.32,106.55,105.83,108.05,105.71
20899720.0,26067510.0,21070330.0,200.29,197.77,198.43,201.57,200.99,199.26,199.57,197.35,195.29,197.92
46461610.0,52955310.0,42250480.0,104.64,107.25,107.83,105.72,107.27,108.76,103.13,105.24,107.07,105.44
26781730.0,30148360.0,33770220.0,105.58,104.81,106.05,106.0,105.84,106.07,105.28,104.77,104.0,107.48
35578640.0,33054500.0,22989980.0,135.52,133.47,133.08,136.27,135.09,133.82,134.62,133.25,132.75,135.35
26387240.0,20591090.0,14026670.0,174.3,175.05,175.1,174.87,175.08,175.5,171.86,173.34,174.65,169.48
50901380.0,34117030.0,57097740.0,107.71,107.12,111.09,107.81,108.87,111.09,104.08,106.55,105.83,107.11
21535570.0,26190620.0,23377690.0,193.07,191.64,187.99,193.94,193.42,190.26,192.36,191.35,187.75,193.98
27049830.0,29976030.0,26160560.0,110.86,109.26,109.5,112.43,111.19,110.36,110.6,109.16,109.19,113.95
25649890.0,25184600.0,19782170.0,160.14,159.65,160.43,162.0,160.56,160.74,159.93,159.27,158.55,162.91
22355140.0,20299310.0,25804820.0,141.5,141.26,139.85,141.74,141.58,141.6,140.35,140.61,139.76,140.88
61747260.0,46717770.0,48702200.0,110.19,111.74,110.63,110.19,111.77,111.74,108.21,109.41,109.77,112.12
31961120.0,28540490.0,24435010.0,230.78,230.05,227.25,232.35,233.47,230.0,226.73,229.78,226.63,224.29
